('O', 'I-prod')
('O', 'I-prod')
(None, None)
('B-org', 'B-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-prod')
(None, None)
('O', 'O')
('O', 'O')
('B-org', 'B-time')
('I-org', 'I-time')
('O', 'I-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-org')
('O', 'I-org')
('O', 'I-org')
(None, None)
('O', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('B-org', 'B-org')
('I-org', 'I-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('I-loc', 'I-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-amount')
('O', 'I-amount')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-org', 'B-org')
(None, None)
('O', 'O')
('O', 'O')
('B-time', 'I-time')
('I-time', 'I-time')
('I-time', 'I-time')
(None, None)
('B-time', 'B-time')
('O', 'O')
('B-time', 'B-time')
('I-time', 'I-time')
('O', 'O')
('O', 'O')
('O', 'I-time')
('O', 'I-time')
('O', 'I-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('I-loc', 'I-loc')
('I-loc', 'I-loc')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-amount')
('O', 'I-amount')
('O', 'I-amount')
('O', 'I-amount')
('O', 'O')
('O', 'I-loc')
('O', 'I-loc')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-loc')
('O', 'I-loc')
('O', 'I-loc')
('O', 'O')
('B-loc', 'B-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('I-loc', 'I-loc')
('I-loc', 'I-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'B-time')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-org')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'I-loc')
('O', 'I-loc')
('O', 'O')
('B-loc', 'B-loc')
('I-loc', 'I-loc')
('I-loc', 'I-loc')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('B-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'I-time')
('O', 'O')
('O', 'I-loc')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-prod')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-time')
('O', 'I-time')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
(None, None)
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('B-org', 'B-org')
('I-org', 'I-org')
(None, None)
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('B-org', 'O')
('I-org', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'O')
('I-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-org')
('O', 'O')
('O', 'O')
('B-loc', 'B-org')
(None, None)
('O', 'O')
('B-org', 'B-org')
('O', 'I-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('I-loc', 'I-loc')
('I-loc', 'I-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('B-time', 'B-time')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-org')
('O', 'I-org')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('B-org', 'B-org')
('I-org', 'I-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-org', 'B-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('B-loc', 'B-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'B-func')
('O', 'I-func')
('O', 'I-func')
('B-org', 'I-func')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-org')
(None, None)
('O', 'O')
('O', 'O')
('B-org', 'B-org')
('I-org', 'I-org')
('O', 'O')
('B-time', 'I-time')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
(None, None)
('O', 'O')
('O', 'B-func')
('O', 'B-func')
('O', 'O')
('B-org', 'B-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-org', 'B-prod')
('B-time', 'B-time')
('O', 'I-org')
('O', 'I-org')
('B-org', 'I-org')
('I-org', 'I-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-amount')
('O', 'I-amount')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('B-org', 'B-org')
(None, None)
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'B-time')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('B-pers', 'B-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('B-loc', 'B-loc')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'I-time')
('I-time', 'I-time')
('I-time', 'I-time')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'B-func')
('O', 'I-func')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-func')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
(None, None)
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'B-pers')
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'B-amount')
('O', 'I-amount')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-time')
('O', 'I-time')
('O', 'I-time')
('O', 'I-time')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-func')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'I-org')
('O', 'I-org')
('O', 'I-org')
(None, None)
('O', 'O')
('B-func', 'B-func')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-amount')
('O', 'I-amount')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-loc', 'O')
('I-loc', 'B-loc')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('B-time', 'I-time')
('I-time', 'I-time')
('I-time', 'I-time')
('B-org', 'B-org')
('I-org', 'I-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'B-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-func')
('B-loc', 'I-func')
('I-loc', 'I-func')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'I-time')
('I-time', 'I-time')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('B-org', 'I-prod')
(None, None)
('O', 'O')
('O', 'B-org')
('O', 'I-org')
('B-loc', 'I-org')
('O', 'O')
('O', 'O')
('B-loc', 'B-loc')
('I-loc', 'I-loc')
('I-loc', 'I-loc')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-amount', 'B-amount')
('I-amount', 'I-amount')
('I-amount', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-amount', 'B-amount')
('I-amount', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'I-loc')
('O', 'I-loc')
('O', 'I-loc')
('O', 'I-loc')
('O', 'I-loc')
('O', 'O')
('B-loc', 'B-loc')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-org', 'O')
('I-org', 'I-loc')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-org')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'O')
('O', 'O')
('B-time', 'B-amount')
('I-time', 'I-amount')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
(None, None)
('O', 'O')
('O', 'I-func')
('O', 'I-func')
('O', 'I-func')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-amount')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-pers', 'B-pers')
('I-pers', 'I-pers')
('I-pers', 'I-pers')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-org', 'B-org')
('I-org', 'I-org')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'B-amount')
('O', 'I-amount')
('O', 'O')
('O', 'O')
('O', 'I-prod')
('O', 'I-prod')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
(None, None)
('B-pers', 'B-pers')
('I-pers', 'I-func')
('I-pers', 'I-func')
('B-func', 'I-func')
('I-func', 'I-func')
('I-func', 'I-func')
('I-func', 'I-func')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'I-time')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('O', 'O')
('B-time', 'I-time')
('I-time', 'I-time')
('O', 'O')
('B-prod', 'I-func')
('I-prod', 'I-func')
('I-prod', 'I-func')
('I-prod', 'I-func')
('I-prod', 'I-func')
(None, None)
('O', 'O')
('O', 'O')
('O', 'O')
